ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,Response
8008,,Graduation,Together,36075,1,0,09-12-13,54,46,0,30,1,2,0,4,6,,0,0
1513,,2n Cycle,Together,,1,1,28-08-12,,600,21,128,13,2,2,12,,0,0,0
6173,1979,Graduation,Together,77298,0,1,02-11-13,46,425,115,79,1,6,6,11,3,,,0
1419,,Graduation,Together,34026,1,1,05-08-13,11,,6,17,3,2,1,3,,0,,0
9150,1963,PhD,,48918,1,1,12-04-14,21,52,0,,2,1,0,4,,0,0,0
7960,1962,2n Cycle,Together,,0,0,15-08-13,89,734,22,,1,3,9,13,1,0,0,0
1250,1976,Graduation,Single,37697,1,0,07-02-14,82,34,,8,1,2,,3,6,0,0,0
,1952,Graduation,Together,,1,1,13-07-13,69,,,67,5,3,3,3,6,0,0,0
10691,1960,Master,Married,28520,1,1,14-06-13,55,11,,20,,1,1,2,6,0,0,0
7002,1955,Graduation,,62535,0,1,03-10-13,13,163,48,52,1,3,2,8,,0,0,0
2952,1977,Master,Single,,,,16-04-14,80,29,3,9,2,3,0,3,6,0,0,0
8439,1964,Graduation,Together,63404,,2,06-06-14,97,,26,17,2,6,,4,4,1,0,0
762,1981,2n Cycle,Together,,1,,,27,340,,,1,7,5,8,4,0,0,0
,1976,Graduation,Together,78416,0,1,27-06-14,99,453,38,,2,7,7,10,,0,0,0
6977,1974,Graduation,Together,,0,1,14-10-12,87,1073,0,37,1,10,5,13,6,,0,0
6289,1951,Master,Together,59385,1,1,28-04-13,85,135,,36,2,3,,4,5,0,0,0
4168,1966,Graduation,Single,37070,1,,,30,231,7,39,9,5,1,,7,0,0,1
8397,1951,Graduation,Married,44689,1,,10-01-14,,18,0,11,2,1,1,2,7,0,0,0
9284,1958,Graduation,Together,53977,0,1,08-06-13,21,620,,82,5,5,5,12,5,0,0,
6237,1966,PhD,Single,,0,2,07-12-13,92,81,4,291,0,23,1,1,0,0,0,0
3130,1964,Graduation,Single,,1,1,04-06-13,95,12,4,10,4,2,0,4,5,0,,0
1619,1956,Graduation,Married,90369,0,0,28-04-14,2,292,51,17,,4,6,6,1,,0,1
,1974,PhD,Single,63159,,0,05-11-12,,965,34,37,1,3,5,8,,0,,0
,1966,,Together,,1,1,04-10-12,49,27,2,1,,1,0,3,8,0,0,0
269,1963,PhD,Single,46757,0,1,16-11-12,71,777,,122,6,,4,,9,0,0,0
8093,1969,Master,Married,79734,0,0,28-06-14,72,,8,,1,4,3,6,1,1,0,0
10513,1992,Graduation,Together,63207,0,0,,68,,169,70,,2,3,6,7,1,0,0
10177,1954,Graduation,Divorced,,0,1,14-02-13,4,531,69,150,3,5,4,8,2,0,0,0
2549,1983,PhD,Together,21840,1,,21-07-13,80,,,1,1,1,0,3,9,0,0,0
,1982,2n Cycle,Together,,0,1,28-09-13,15,402,35,42,2,9,2,,5,0,0,0
,,,,72282,0,0,19-07-13,70,503,27,153,,5,7,9,7,0,0,
10307,1956,Graduation,Married,50387,0,2,31-08-13,91,369,,34,,6,,,,,0,0
8566,1961,PhD,Together,32583,1,1,15-06-14,10,5,,1,1,,0,2,7,0,0,0
,1962,Graduation,Together,62568,0,1,07-04-14,99,362,17,61,3,5,,5,4,1,0,0
5684,,Master,Divorced,44635,1,1,11-10-13,25,56,0,3,2,2,0,3,7,0,,
8334,1971,Master,Single,,1,1,04-10-13,34,79,1,12,3,2,1,4,6,0,0,0
9166,1968,Graduation,Married,,0,1,09-08-13,57,387,84,162,3,4,4,12,2,0,0,0
1440,1978,2n Cycle,Together,52513,0,0,04-09-12,84,367,17,232,2,,5,,7,0,0,0
78,1969,,Married,25293,1,0,,51,15,0,9,1,1,1,2,8,,0,
5441,1965,PhD,Widow,54111,0,,25-08-13,,267,6,50,2,5,2,6,5,,0,0
,1986,Graduation,Together,78394,0,0,15-02-13,13,,,166,1,4,6,5,2,0,0,1
4687,1958,Master,Married,80739,0,0,23-05-13,92,674,92,,1,3,11,9,1,0,0,0
1087,1975,Master,Together,22669,1,0,22-05-13,30,16,14,48,3,4,1,2,9,,,1
6859,1987,Graduation,Single,29236,1,0,08-10-13,30,,,9,2,4,0,3,9,0,0,0
9860,1959,Graduation,Together,,,1,15-03-13,11,159,0,31,3,4,1,,7,0,0,0
7129,1962,PhD,Married,54693,0,,,72,686,17,35,,6,4,13,6,,0,0
5866,1974,Graduation,Together,48186,1,,20-03-14,39,97,,34,3,4,,4,7,0,0,0
10521,1977,Graduation,Married,,1,1,11-09-13,,63,6,22,4,,1,5,4,0,0,
7393,1978,Graduation,Together,41580,1,1,10-12-12,15,56,5,3,3,2,1,3,5,0,0,0
7849,1970,PhD,Married,80336,0,0,09-09-13,12,209,19,66,1,2,9,13,1,0,0,0
332,,Graduation,,47743,0,1,22-03-13,56,198,2,20,,,1,6,6,0,0,0
9847,1955,,Married,62972,0,1,03-08-12,39,313,15,192,2,,4,3,6,0,,0
531,1954,PhD,,57333,0,1,22-09-12,55,941,14,176,11,8,5,9,,0,,1
9576,1982,PhD,Together,32313,,,11-02-13,60,86,,7,3,4,0,4,9,0,0,0
6906,1953,Master,Widow,84953,0,0,03-06-13,73,167,48,72,1,,10,,2,1,,1
,1968,Master,Divorced,27071,1,0,23-04-14,90,8,3,3,2,2,0,3,6,0,0,0
3170,1957,Master,Together,,0,0,31-08-13,86,389,66,85,1,,4,6,,0,0,0
,1965,Master,Together,65735,1,1,07-12-13,37,239,,11,5,6,2,6,,0,0,
,1975,PhD,Married,86836,0,0,12-09-12,7,179,21,63,1,6,10,6,5,1,0,1
9931,1963,,Married,4023,1,1,23-06-14,29,5,0,1,15,0,0,0,19,0,,0
10595,1990,Graduation,Married,30093,0,0,08-07-13,19,2,6,16,1,2,0,3,7,0,0,0
4609,1966,PhD,Married,57705,0,1,,,383,0,40,,8,1,6,6,0,0,0
5010,1988,,Single,25008,,0,02-02-14,72,2,8,9,2,1,0,3,,0,0,0
,1995,2n Cycle,Single,83257,0,0,18-09-12,56,536,27,67,1,5,10,12,6,0,0,1
11148,1975,Graduation,Together,22280,1,0,19-05-13,85,2,1,2,1,1,0,2,8,0,0,0
1168,,PhD,Married,72159,0,0,29-10-12,62,322,53,53,1,4,6,10,2,0,0,0
9595,1961,Graduation,Together,64260,0,0,,1,539,169,30,1,4,5,4,3,0,0,1
10163,1984,,Single,82733,0,0,10-09-13,28,712,50,38,1,8,4,7,4,0,0,1
2886,1971,Master,Divorced,,0,1,,70,1121,0,12,,10,8,10,6,1,0,0
6710,1951,Master,Single,58217,2,1,17-11-12,84,68,1,13,1,2,,4,6,0,0,0
5316,1976,Master,Together,21024,0,,04-07-13,,36,4,18,1,2,,4,,0,0,
9029,1972,,Married,70116,0,0,26-01-13,,707,,29,1,2,8,12,1,0,0,0
521,1985,Graduation,Together,54006,1,0,18-09-12,42,174,77,97,2,8,1,7,7,0,0,0
,1966,PhD,Married,69063,0,1,,16,,35,26,1,,,,3,0,0,0
10241,1975,2n Cycle,Divorced,11448,0,0,,16,0,0,,,1,0,2,6,0,0,0
1630,1979,Graduation,,61825,0,1,07-08-13,56,162,50,27,1,,2,8,4,0,0,0
3254,1971,,Married,70886,1,0,14-10-13,65,,70,53,1,5,4,4,2,0,0,0
9064,1982,Graduation,Married,69109,0,0,09-11-12,10,823,,95,,6,6,,4,0,0,1
3678,1973,Graduation,Widow,60208,1,,07-10-12,,488,23,,11,8,,7,7,0,0,1
4227,1968,Master,Together,32889,1,1,06-09-13,78,28,0,8,3,2,,3,5,0,0,0
9467,1984,Graduation,Single,34738,1,0,11-05-14,,3,2,2,1,,0,3,6,0,0,0
8486,1971,Master,,,1,0,01-10-12,27,284,,20,,9,0,4,,0,0,0
2186,1977,2n Cycle,Together,82326,0,0,10-03-14,30,938,142,183,1,5,10,6,2,1,,
3286,1967,PhD,Divorced,26642,1,0,,71,13,2,8,2,2,0,,6,0,0,0
8602,,Graduation,Divorced,69932,0,1,12-06-13,97,412,172,57,,,6,11,4,0,0,0
3722,,Graduation,Single,44503,1,1,16-04-14,83,31,1,8,2,2,0,3,,0,0,0
,1948,PhD,Single,60200,0,1,02-01-13,3,502,19,26,6,6,2,11,6,0,0,0
4796,,Graduation,Divorced,49638,0,1,,71,18,10,0,,1,0,3,2,0,0,0
9612,1987,2n Cycle,Single,23830,,0,07-02-14,,1,8,16,1,1,0,,7,0,0,0
3766,1959,Master,Widow,,0,0,16-08-12,15,100,71,219,3,,1,8,9,0,0,1
1399,,Graduation,Married,72905,0,0,21-01-14,52,407,114,203,1,,7,9,1,1,0,0
1570,1951,PhD,Together,,0,1,,8,664,9,57,,7,7,10,4,0,0,0
3426,1975,Graduation,Divorced,70300,1,0,15-07-13,89,1045,,46,3,5,5,13,,0,0,0
3074,1984,PhD,Married,,0,,15-10-12,,1218,107,33,1,5,8,4,6,0,0,
,1969,PhD,Married,30396,1,0,30-04-14,22,15,0,,,1,1,2,7,0,0,1
5180,1968,PhD,Divorced,50616,0,1,18-04-14,56,128,0,4,,4,0,4,7,,0,0
6461,1969,Master,Single,62772,0,1,19-05-13,74,581,49,108,1,,6,11,2,0,,0
7679,1985,PhD,,30298,0,,19-05-14,,6,3,0,1,,1,3,3,0,0,0
10702,1984,Graduation,Single,52413,1,0,03-11-12,67,185,8,12,2,7,1,,7,0,0,0
7505,1957,PhD,Married,44155,1,,19-01-14,24,22,1,14,1,1,1,2,4,0,0,0
5113,1971,PhD,,86979,0,0,07-11-13,67,584,100,35,1,,5,5,2,0,,1
10858,1975,,Together,76532,,1,09-09-13,38,355,,30,4,9,5,7,5,0,0,
2961,,,Married,42081,1,0,26-02-13,86,175,10,27,2,6,,4,6,0,0,0
2747,1988,,Married,67546,0,0,,90,864,134,,1,4,10,5,,0,0,
,,Master,Together,,0,0,02-05-14,,957,153,153,1,4,7,8,1,1,0,0
5790,1985,Graduation,Married,31158,1,0,27-01-13,62,25,6,5,2,,,3,8,0,0,0
6892,1968,Graduation,Divorced,,0,1,,23,641,7,28,8,10,4,6,8,1,0,0
1743,1974,Graduation,,69719,,0,26-05-14,99,273,86,,1,2,3,5,1,0,,0
3578,1949,Graduation,Divorced,49160,0,1,20-10-13,29,122,21,15,2,,1,6,6,0,,0
8462,1978,Basic,Together,24882,1,0,,52,1,,36,1,1,,2,6,0,0,
5558,1954,PhD,Single,90933,,0,31-03-14,90,,31,79,,,6,,1,0,0,0
4619,1945,,Single,113734,0,0,28-05-14,9,6,2,3,0,27,0,0,1,0,0,0
8780,1950,PhD,Together,59292,0,1,13-06-13,71,,14,14,2,3,5,8,3,0,,0
,1964,PhD,Married,45759,1,1,,,,1,4,2,2,0,3,7,0,0,0
,1983,Graduation,Single,22148,0,0,13-04-14,16,15,5,11,1,1,0,3,7,0,,0
5896,1987,Master,,73395,0,0,18-03-14,94,272,7,11,1,4,4,,,0,0,0
2337,,Graduation,Divorced,29819,1,0,24-10-13,77,,,2,3,3,,3,6,,0,
10951,1968,,Married,45688,0,1,25-01-14,20,279,0,9,2,3,1,8,4,0,0,0
544,1954,Graduation,Married,62820,,0,,,398,61,53,1,3,,6,1,,,0
17,1971,PhD,Married,60491,0,1,06-09-13,81,637,47,76,4,6,11,7,5,0,0,0
,1986,Graduation,Together,33235,1,0,,71,45,0,6,1,3,0,3,7,0,0,0
3265,1959,Graduation,Married,35701,,0,19-03-13,36,21,1,5,1,1,,3,6,0,0,0
5623,1980,,Married,31535,,0,26-09-13,,,,19,1,1,1,2,7,0,,0
5832,1960,2n Cycle,Together,92556,0,,20-04-14,32,493,183,28,0,3,5,13,0,0,0,0
5544,1970,Graduation,Single,67384,0,1,10-11-12,32,957,40,107,2,7,8,5,5,0,0,0
6417,1971,,,80573,0,,,,829,138,,1,4,,13,2,0,0,0
5831,1967,Graduation,,,0,1,22-08-12,93,1017,50,133,,5,,5,8,1,0,
7101,1963,,Widow,52278,0,1,25-01-13,24,953,0,,6,10,5,10,8,0,,0
10176,1968,Graduation,,57107,0,1,24-08-12,44,159,0,137,7,4,4,8,8,0,1,1
2326,1990,Graduation,Married,18929,0,0,16-02-13,15,32,0,,1,1,0,,6,0,0,0
4385,1981,PhD,Single,36038,1,0,31-05-13,82,23,0,7,,3,,3,6,0,0,
2929,1976,Graduation,Single,20180,,0,20-02-13,27,18,42,18,1,2,1,4,,0,0,0
10686,1965,PhD,Together,34230,,1,26-12-12,72,15,0,2,1,1,,2,7,,0,0
2546,1977,2n Cycle,Single,31878,0,1,22-06-14,7,23,4,23,1,1,0,4,3,0,0,0
3283,1972,,Married,70932,0,1,19-01-14,57,200,,185,2,6,2,12,3,0,0,0
3138,1956,Graduation,Single,91249,0,0,20-10-12,84,1324,27,27,0,7,9,,4,1,1,1
4994,1943,Master,,77598,0,0,01-10-13,53,1193,,33,1,7,5,13,3,0,0,0
,,Graduation,Single,80982,,1,,,505,137,22,3,11,5,,5,0,0,0
3112,1977,Master,,22701,1,0,,2,2,4,5,1,1,0,,5,0,,0
10872,1969,PhD,,55212,0,1,23-11-12,65,1103,0,34,3,4,2,11,8,0,1,0
2181,1970,Graduation,Married,70617,0,0,23-06-13,45,353,61,27,1,3,3,7,2,0,0,0
1867,1957,Graduation,,64849,0,0,,42,,,108,1,9,3,6,,0,0,1
1518,1965,Master,Married,,1,1,17-06-13,29,379,6,91,5,,3,7,7,0,0,0
5734,1974,PhD,Married,61917,1,1,20-11-13,83,46,4,1,1,2,0,4,5,0,0,0
2878,1947,PhD,Married,67472,,1,,93,162,31,69,2,4,2,7,3,0,0,0
1458,1982,Master,Married,21059,1,0,07-01-14,40,8,3,8,3,3,0,3,6,0,0,0
7007,1968,,Married,29543,,0,01-04-14,47,17,,18,2,3,1,2,7,0,0,0
6200,1951,Graduation,Married,75903,0,1,08-04-13,50,340,,100,2,6,6,9,3,0,0,0
1403,1975,2n Cycle,Together,,1,1,06-09-12,40,8,,3,2,1,0,3,7,0,0,0
4827,1956,PhD,Single,54998,0,,10-03-13,3,154,22,8,,,2,9,4,0,0,1
6250,1949,PhD,Widow,54356,0,1,19-11-12,,710,15,,3,11,2,8,8,0,0,1
9291,1959,Master,Married,34242,0,1,,,8,2,1,,0,0,3,5,0,0,0
2478,1973,Graduation,,25410,1,0,31-08-13,48,2,2,4,1,1,,4,4,0,0,0
1139,1984,,Married,73356,0,0,06-02-14,56,1050,14,112,1,5,11,5,,1,0,
5138,1950,Graduation,Together,28320,,1,14-01-13,68,19,,4,1,1,,3,8,,0,0
5393,1977,,Single,,,0,07-08-12,64,22,0,6,1,1,0,3,7,0,0,
10413,,Graduation,Married,72570,0,0,25-04-14,67,274,83,224,1,4,6,,1,0,0,0
5015,,,Married,34529,1,0,14-09-12,94,68,6,41,2,2,2,3,,0,0,0
,1951,Graduation,,70792,0,,,82,344,45,114,2,3,,10,3,0,0,
10676,1982,Graduation,Married,63211,0,0,02-11-12,3,,,145,2,3,8,7,2,0,0,1
,1974,Master,Married,83891,0,,20-06-14,24,217,,15,1,4,7,10,1,0,0,
7842,1968,Graduation,,36065,1,1,,54,18,,3,3,3,0,3,8,0,0,0
9955,1954,Graduation,Together,39898,0,1,12-02-13,20,69,8,,2,3,,4,7,0,0,0
6663,,PhD,Single,51141,0,0,08-07-13,,144,0,6,1,3,1,4,5,,,0
2162,1976,Graduation,Married,56939,0,,,19,256,34,,2,3,,10,3,0,0,
,1951,,Single,,,0,12-05-14,60,483,72,108,,,4,10,1,,0,0
7919,1976,PhD,Together,72335,0,0,13-08-12,,,,0,1,10,4,,8,0,0,1
5626,1964,PhD,,61798,0,,23-11-13,13,338,4,13,1,4,2,9,,0,0,0
6428,1950,PhD,Widow,76842,0,0,03-05-14,37,605,10,32,1,1,8,7,0,0,0,0
8514,1976,Graduation,Together,29478,1,0,17-01-14,59,8,,1,1,1,0,3,6,0,0,0
10448,1956,Graduation,Single,46998,0,1,22-10-12,55,172,41,27,5,5,,5,7,0,0,0
,1990,Graduation,Single,96843,0,,23-04-13,60,448,71,17,1,6,11,10,2,0,0,1
7530,1950,PhD,,56551,1,1,07-05-14,48,67,4,16,3,,,,4,0,0,
,1965,Master,Married,70053,0,1,03-07-13,38,512,53,89,3,8,,10,5,0,0,0
3009,1962,PhD,Widow,71670,0,,,8,,16,160,1,5,,6,6,0,1,1
6355,1978,Graduation,Married,44359,1,1,17-06-14,,20,0,1,3,2,0,4,3,0,0,0
3517,1952,Graduation,Single,40887,1,1,06-05-13,32,50,4,43,,3,1,3,9,0,0,1
1158,1966,Graduation,Divorced,48877,0,,05-01-14,27,102,1,,1,3,0,4,7,0,0,0
6203,1947,Graduation,Together,74485,0,,24-08-13,,499,,49,1,6,7,12,3,0,0,0
7165,1972,,,,0,1,22-10-13,59,381,35,93,,,2,10,5,0,0,0
3595,1963,Graduation,Together,77226,0,1,28-02-14,29,631,43,21,2,6,8,,3,0,,0
8537,1949,Graduation,Widow,72643,0,,,,526,80,53,,,10,7,2,1,0,1
,1978,Master,,85738,0,0,23-01-14,41,913,26,13,1,3,,,1,0,0,0
6281,1966,Graduation,,55686,0,1,14-02-13,,673,0,26,2,6,3,5,4,,0,0
4338,,Graduation,Single,,1,0,25-03-14,28,,,12,1,1,0,,4,0,0,0
2452,,Graduation,Together,34600,1,1,01-01-13,8,199,33,15,5,5,2,5,8,0,0,
,,Graduation,Married,40794,0,1,07-04-13,18,261,23,50,2,6,3,5,7,0,0,0
8360,1971,2n Cycle,,,1,1,,,111,16,18,3,3,1,5,3,0,0,0
10311,,Graduation,Married,4428,,1,05-10-13,0,16,4,321,0,25,0,0,1,0,0,
,1963,2n Cycle,Married,32632,,0,02-08-12,,63,,,2,4,4,8,5,0,0,0
,1968,PhD,Single,,1,1,20-09-13,2,58,0,10,4,3,0,4,,0,0,
9289,1979,Graduation,,36781,1,0,10-04-14,16,29,1,13,1,2,1,2,8,0,,1
,1984,Master,Single,31385,1,0,05-12-12,56,3,2,9,1,1,0,2,8,0,0,1
3032,1984,Graduation,Married,24570,1,0,27-02-13,97,28,34,44,3,4,0,4,9,0,0,0
8524,1974,PhD,Divorced,,1,0,18-09-12,15,,3,,,3,0,3,9,,0,1
3334,1951,Graduation,Married,,,0,12-02-14,35,,143,143,0,5,7,,1,1,0,0
4470,1962,Master,,,0,1,,3,62,1,22,1,2,1,4,4,,0,0
1406,1975,Graduation,Single,53201,,1,12-02-13,49,280,7,27,8,6,3,5,7,0,0,0
,1957,,,21994,,,24-12-12,4,9,0,3,1,0,0,3,5,0,0,0
10821,1978,,Married,57113,1,1,06-02-13,45,182,4,,6,4,,5,7,0,0,0
4552,,Graduation,Married,51373,0,0,22-06-13,37,83,2,117,1,3,5,3,,0,,0
898,1986,Graduation,Married,23477,1,0,21-10-13,39,38,15,29,,3,0,4,8,,0,
9797,1956,Graduation,Married,58116,0,1,13-04-14,38,228,19,51,2,3,3,8,2,,0,0
10949,1963,PhD,Divorced,72968,0,0,,,1092,37,,1,5,5,8,3,1,0,1
8212,1971,Master,Married,39791,0,1,,,85,15,21,2,3,1,,7,0,0,0
6248,1947,Master,,91712,0,0,17-10-13,47,1276,24,,0,9,7,11,3,0,,1
10164,1958,Graduation,,94472,0,1,03-04-14,,1017,33,,1,5,5,,5,0,,0
4547,1960,Graduation,Together,13672,1,1,17-04-13,86,6,2,5,2,1,0,,8,0,0,
6815,1980,2n Cycle,Married,96547,0,0,23-05-14,4,448,21,,0,7,6,,2,1,,1
4122,1975,Graduation,Married,,,0,29-08-12,73,,,44,,6,5,4,4,1,0,1
10841,1975,PhD,Together,56559,,1,,46,226,22,31,3,4,3,8,4,0,0,0
5370,1973,PhD,Married,32644,1,0,,38,239,3,23,4,7,1,,,,0,0
176,1980,2n Cycle,Single,67506,0,1,,73,90,38,67,1,4,1,6,3,0,0,0
4860,,Graduation,,24206,1,0,08-03-13,66,7,2,3,1,1,0,3,,0,,
10757,1967,PhD,Divorced,,,0,24-12-13,36,4,2,0,1,,0,2,6,0,0,
,1970,Graduation,Married,22979,1,0,06-09-12,29,,17,22,3,3,2,2,,0,0,1
6679,1966,,Single,33279,0,0,12-06-14,29,10,3,0,1,0,0,3,3,0,0,0
9923,,Master,Single,46423,1,1,18-09-13,6,68,0,8,3,2,0,4,7,0,0,0
,,Graduation,Married,30368,0,1,,97,35,0,2,,2,0,3,8,,0,0
3599,,Graduation,Married,63684,0,1,26-11-12,61,575,,80,3,8,4,,5,0,,0
405,1964,Graduation,Divorced,41638,0,1,13-02-13,68,,0,91,,5,5,3,8,0,0,0
,1959,PhD,,68805,0,1,,73,182,2,20,1,3,,,2,0,0,0
832,1966,PhD,Together,65814,0,1,02-03-14,90,561,14,35,,8,2,10,5,,0,0
2002,1958,Graduation,Divorced,71964,0,0,20-05-13,81,587,51,86,1,5,6,,3,0,0,0
3657,1986,Graduation,Single,39146,1,,14-02-13,1,94,1,12,3,4,,4,8,0,0,0
,1977,,,96876,0,0,,79,908,43,21,1,,7,9,2,,0,1
1951,,Basic,Married,34445,,0,27-01-13,,228,122,,6,11,2,8,,0,0,0
3262,1958,Graduation,Single,68281,,0,07-08-12,,995,112,41,,2,9,,5,0,0,
4102,,2n Cycle,Married,37284,1,,29-03-13,46,11,1,6,1,0,0,3,6,0,0,0
7042,1983,Graduation,Married,36790,0,0,01-03-13,14,3,3,,1,2,,2,9,0,0,1
10598,1967,Graduation,Together,27943,1,,15-04-13,89,12,,3,3,2,0,3,8,0,,0
255,1951,Graduation,Divorced,22263,1,1,,31,17,0,2,,1,,3,6,0,,0
2375,1972,Graduation,Together,30261,1,2,25-09-12,75,8,,6,1,0,0,3,8,0,0,0
9829,1978,Graduation,Together,28587,1,0,12-02-14,42,22,4,13,3,2,0,,6,0,0,
6214,1982,Master,Married,43815,,0,05-04-13,53,14,,15,1,2,0,3,6,0,0,0
4954,1956,,Married,48195,1,1,21-01-14,53,106,27,5,6,4,2,5,6,0,0,0
7861,1952,Master,Married,,0,1,,23,820,,11,,8,3,,4,0,0,0
4837,1965,PhD,Married,71322,0,1,,57,753,43,204,2,8,,13,4,0,0,0
,1979,Master,,,1,0,23-02-14,49,13,3,3,2,2,0,4,5,0,0,0
4198,1965,Graduation,,29672,1,1,12-03-13,6,9,,8,1,,0,3,6,,0,0
153,1953,Graduation,,23272,0,0,17-10-13,29,19,3,12,1,1,0,3,4,0,0,
9323,1949,Master,Together,49912,0,1,07-09-12,5,520,8,42,4,10,5,7,8,0,0,
10001,1985,2n Cycle,Together,7500,1,0,01-08-12,98,5,,,4,2,1,3,9,0,0,0
,1947,PhD,Widow,68117,0,1,,80,618,44,36,2,11,8,4,6,0,,1
3799,1955,,Married,67225,0,1,26-11-13,4,315,35,,3,7,2,11,5,,0,
8625,1976,Graduation,Married,17649,,0,,70,15,1,1,3,3,0,3,8,0,0,0
3491,1975,Graduation,Together,55914,0,1,29-04-13,32,384,60,232,4,11,6,8,7,0,0,0
983,1984,,Married,,1,0,28-09-13,82,110,29,145,1,6,2,3,8,0,0,
9119,1950,Graduation,Together,60905,0,1,05-12-13,,208,17,38,2,3,3,7,2,0,0,0
4786,1977,Graduation,Married,75330,1,1,04-10-12,,555,82,61,4,10,3,12,6,0,0,0
5872,1951,Graduation,Single,60689,0,1,,23,240,90,24,4,4,4,10,3,0,0,0
6568,1984,Graduation,Married,38680,1,0,28-03-13,,,,12,1,2,0,3,7,0,0,0
5628,1982,Graduation,Together,61416,0,0,08-02-13,25,848,154,78,1,10,3,,,0,0,0
5631,,Graduation,Single,49767,0,0,02-05-13,92,202,,,1,5,4,8,4,0,,0
4974,1970,Graduation,Single,83273,1,2,,98,,89,102,,4,,9,7,,0,0
8416,1981,Graduation,,29009,1,,29-11-13,19,6,6,2,,2,0,3,6,0,,0
5454,1979,Master,Married,45057,1,0,01-12-13,80,37,0,3,1,2,,3,5,0,0,
4095,1971,Graduation,Married,37150,1,0,11-09-12,80,167,37,116,8,4,3,,7,0,0,0
5474,1970,Graduation,Single,43020,1,0,,79,45,7,43,3,4,1,4,6,,0,0
4268,1959,Graduation,Married,53154,0,1,09-06-14,50,129,0,,1,,1,4,,0,0,0
10701,1973,Graduation,,65308,0,0,11-09-13,60,713,0,34,1,7,8,12,4,1,0,0
3507,1970,Graduation,Single,76467,1,0,,44,676,,58,2,2,,5,6,,0,1
2079,1947,2n Cycle,Married,81044,0,0,27-12-13,0,450,26,26,1,5,6,10,1,0,0,0
626,1951,,,32871,1,1,09-03-13,28,22,2,5,1,1,0,3,4,0,,0
4426,1975,Graduation,Single,55801,1,1,22-09-13,35,367,4,95,6,7,2,6,7,1,0,0
,1959,Graduation,Widow,,0,1,,49,526,35,35,2,6,3,4,,,0,0
,1955,Master,Single,36927,1,1,02-06-14,46,51,0,4,2,3,,3,8,0,0,0
,1953,Graduation,Together,48794,1,1,,97,25,0,15,,1,0,3,,0,0,0
6673,,Graduation,Single,23478,0,,19-03-13,51,28,6,39,1,3,0,3,8,,0,0
7441,,,Divorced,71128,1,0,06-10-12,,958,159,31,3,2,10,12,7,0,0,0
1071,1976,PhD,Divorced,70179,0,1,21-07-13,10,532,88,133,3,7,,13,5,0,,0
10061,1950,Graduation,Married,59462,0,1,05-01-13,29,724,17,196,2,9,2,,,,,0
7187,1969,,Together,,1,1,18-05-13,52,375,42,96,7,4,10,4,3,0,0,0
8775,1969,Graduation,Together,,1,0,27-12-13,,39,0,14,3,3,1,3,7,0,0,0
1612,1981,PhD,Single,,1,0,31-05-13,,23,0,7,2,,0,3,,0,0,0
2345,1982,PhD,Together,70038,0,0,25-10-13,54,,54,130,1,4,4,8,2,0,0,0
322,1978,,Together,42554,,1,12-01-13,93,29,,0,2,2,,3,,0,0,0
10897,1974,Graduation,Married,67445,0,1,12-08-12,,757,80,11,5,9,6,12,,,0,0
123,1951,Graduation,,67046,0,1,06-01-13,92,,35,107,2,4,5,4,2,0,0,0
6103,1948,Graduation,Married,42192,0,0,06-09-13,,40,,7,,,1,3,4,0,0,0
7899,1952,PhD,,77610,0,1,29-10-12,70,,33,16,2,4,7,4,7,0,0,
10500,,Graduation,,31761,1,0,05-04-14,96,19,1,28,2,3,,4,5,0,0,0
1655,1979,Graduation,Together,34350,1,0,19-10-13,81,16,3,11,1,1,0,3,,,0,0
2406,1949,Graduation,Together,54591,0,,05-08-13,63,376,4,24,3,,2,8,5,,,
2712,1956,Graduation,Married,71866,,1,25-12-13,85,184,178,33,1,6,3,10,3,0,0,0
5517,1969,Graduation,Married,25293,1,0,15-09-13,51,,0,9,1,1,1,2,8,0,,0
10643,1987,PhD,Single,42000,0,0,,23,124,83,35,2,5,2,11,5,,0,1
2254,1983,Graduation,Married,69520,0,0,07-07-13,95,627,120,93,,9,6,5,5,0,0,0
10281,1970,Graduation,,64713,1,0,07-02-14,,180,60,54,2,5,5,7,4,0,,
6958,1977,Master,Married,,1,0,05-07-13,42,14,0,8,1,1,1,,6,0,0,0
954,,Basic,Widow,22123,0,0,,77,,3,31,,2,1,3,5,0,0,0
5079,1971,Graduation,Married,,1,1,03-03-13,82,71,1,9,4,2,1,3,8,,0,0
10339,1954,Master,Together,,0,1,23-06-13,83,161,0,24,2,4,,4,6,0,0,0
4643,1973,,Married,27803,1,0,26-08-12,40,8,,,2,3,0,4,8,0,0,0
,1955,Graduation,Single,,0,1,18-10-13,95,264,0,147,3,6,1,5,7,0,0,
,1960,Graduation,,51651,0,1,07-11-12,32,293,6,92,4,6,2,5,8,0,0,0
5396,1988,Graduation,Married,68487,,0,13-01-13,48,758,,89,,9,7,13,4,0,0,
,1943,Master,Widow,,0,,30-10-13,75,532,126,126,1,5,5,11,1,,0,1
